Unnamed: 0,1_삼화상운차고지,2_인덕삼거리,3_신도브래뉴.한전노원변전소,4_광운대역,5_월계현대아파트,6_물류센터,7_석계역1번출구.B,8_석관동주민센터,9_장위동동원베네스트.온누리병원,10_돌곶이역,11_새석관시장,12_월곡중학교,13_상월곡역,14_월곡역,15_성북구보건소,16_KT월곡지사,17_종암경찰서,18_종암동주민센터,19_숭례초교,20_고대앞,21_우신향병원,22_안암오거리,23_대광초교,24_신설동로터리.신한은행앞.서울풍물시장,25_청계8가.황학교,26_청계8가.영도교,27_청계7가.맑은내다리,28_청계6가.버들다리,29_청계6가.동대문시장,30_청계5가.광장시장,31_청계4가.세운교,32_청계3가.관수교,33_청계2가.수표교,34_청계2가.삼일교,35_청계1가.광교,36_을지로입구역.광교,37_해운센터.롯데영프라자,38_북창동.남대문시장,39_염천교,40_중림동교차로,41_서울의료보건고등학교.서울역서부,42_손기정체육공원입구,43_만리동고개,44_한겨레신문사,45_신덕성결교회,46_공덕역.공덕시장,47_공덕역.2번.출구,48_동도중학교.서울디자인고등학교,49_대흥역,50_마포아트센터,51_대흥교회,52_이화여대입구,53_신촌기차역입구,54_신촌아트레온,55_연세로.문학의거리,56_연세로.명물거리,57_세브란스병원,58_신촌기차역,59_이화여대입구,60_이화여대입구,61_대흥교회,62_서강대학교후문,63_용강초등학교,64_동도중학교.서울디자인고등학교,65_공덕역.1번.출구,66_서울대동창회관,67_공덕시장,68_신덕성결교회,69_한겨레신문사,70_만리동고개,71_손기정체육공원,72_서울역서부,73_서울역버스환승센터,74_숭례문,75_남대문시장앞.이회영활동터,76_롯데영프라자,77_우리은행종로지점,78_청계1가.광교,79_청계2가.삼일교,80_청계3가.세운교,81_청계4가.배오개다리,82_청계5가.방산시장,83_청계6가.평화시장,84_청계6가.오간수교,85_청계7가.동평화.청평화시장,86_청계8가.영도교,87_황학동롯데캐슬,88_신설동로터리.서울풍물시장,89_신설동역1번출구,90_대광고등학교앞,91_안암오거리,92_우신향병원,93_고려대학교앞,94_숭례초등학교,95_종암동주민센터,96_종암경찰서,97_KT월곡지사,98_종암SK아파트,99_월곡역,100_동덕여대앞,101_한국과학기술연구원입구,102_월곡중학교,103_새석관시장,104_돌곶이역8번출구,105_돌곶이역,106_석관동주민센터,107_석계역굴다리앞,108_물류센터,109_월계현대아파트,110_광운대역,111_신도브래뉴.한전노원변전소,112_인덕삼거리,113_삼화상운차고지(가상),17_종암사거리입구,96_종암사거리입구
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,6,0,0,7,7,6,0,,1,5,0,0,6,5,3,5,1,1,1,0,0,0,0,0,8,10,5,6,12,13,0,14,12,11,9,8,10,9,3,5,2,4,3,1,0,4,5,7,9,9,7,7,6,6,6,7,10,11,5,10,5,7,8,7,9,9,7,10,10,12,9,8,10,11,11,15,13,19,17,7,19,20,7,21,16,17,,16,15,15,12,10,7,9,8,7,5,5,3,2,4,2,2,0,2.0,6.0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-31 04:00:00,1,5,1,8,10,12,19,23,5,6,25,24,25,26,25,26,,30,32,30,31,30,29,28,19,7,35,34,33,20,31,29,27,24,19,13,14,14,13,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0.0
2022-03-31 05:00:00,0,1,0,2,2,0,9,8,7,6,5,6,8,7,7,8,,8,9,9,8,8,4,8,3,6,10,7,9,0,11,4,0,9,8,6,4,5,4,5,6,5,12,15,7,16,3,14,16,16,15,12,3,2,11,9,2,4,2,1,4,4,3,0,2,2,2,0,3,6,0,3,5,0,0,4,5,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
2022-03-31 06:00:00,1,2,3,3,5,4,4,5,6,7,6,5,8,7,7,8,,8,10,7,10,7,9,7,10,10,9,7,6,8,7,6,5,4,2,3,2,3,2,0,2,5,6,8,6,6,4,0,7,8,9,6,5,4,5,4,1,4,1,2,5,6,7,4,3,3,6,8,9,10,13,14,8,7,8,8,3,7,7,0,0,4,3,0,4,0,7,4,6,4,3,4,3,4,3,,2,3,4,1,0,1,0,0,1,0,1,0,0,1,0,0,0,6.0,3.0
2022-03-31 07:00:00,3,4,5,5,11,12,7,6,7,7,9,8,11,12,15,15,,18,18,13,17,15,16,14,15,14,15,15,14,13,6,5,12,9,7,11,8,9,8,7,5,7,13,28,27,21,20,18,22,30,27,14,14,12,14,13,4,5,5,8,10,11,14,13,11,15,18,21,27,27,24,23,16,15,13,12,9,8,10,11,8,9,6,5,5,2,6,6,9,8,6,3,3,3,6,,8,15,7,8,6,4,6,7,2,1,4,2,4,3,0,0,0,16.0,7.0
2022-03-31 08:00:00,1,2,4,5,12,13,12,18,14,16,18,15,16,18,18,18,,26,25,22,23,21,23,21,25,25,25,22,19,17,17,15,16,13,12,10,8,11,10,2,17,15,26,29,25,20,20,15,22,22,21,16,14,11,17,16,6,13,17,19,22,21,20,18,14,18,23,25,27,30,30,28,22,19,18,15,9,8,8,0,0,8,9,8,9,7,13,14,11,16,15,14,11,10,10,,14,16,16,15,9,9,9,10,9,9,7,1,4,8,5,1,0,21.0,14.0
2022-03-31 09:00:00,1,2,5,6,9,8,9,10,9,9,11,10,13,13,13,14,,11,13,13,13,16,17,14,14,15,20,17,15,14,13,12,11,11,8,8,7,4,3,3,3,4,6,13,12,13,12,9,10,10,11,10,8,8,11,9,6,8,11,13,12,11,10,13,13,12,10,9,13,14,15,13,16,17,23,23,22,19,12,0,11,9,4,4,6,7,6,8,10,9,10,9,8,7,6,,12,14,9,8,4,8,7,7,8,7,4,0,4,5,2,0,0,13.0,9.0
2022-03-31 10:00:00,0,5,4,2,3,3,6,7,9,8,10,11,10,11,13,11,,12,13,14,15,10,10,8,12,10,12,16,15,12,9,7,5,3,0,10,8,3,4,6,0,6,8,10,7,11,15,13,11,10,9,7,3,6,4,6,6,3,8,10,11,10,9,8,10,9,15,14,13,14,12,11,9,11,6,4,6,6,7,7,5,6,10,14,13,12,12,14,15,15,11,7,6,6,5,,11,11,10,9,7,6,6,3,5,5,1,0,1,0,0,0,0,8.0,10.0
2022-03-31 11:00:00,1,3,1,5,4,3,8,11,11,6,10,7,9,10,9,10,,8,8,6,7,9,10,10,12,13,14,11,7,13,5,0,11,10,3,9,7,4,5,1,5,4,7,6,5,5,6,4,6,6,3,2,3,2,4,5,5,8,2,6,7,6,11,10,8,9,6,6,8,9,11,10,8,9,9,9,7,8,12,10,8,8,9,9,14,9,11,11,11,8,11,8,6,7,3,,10,11,8,7,6,6,7,5,8,6,6,1,0,4,3,1,0,7.0,9.0
2022-03-31 12:00:00,0,2,0,2,3,2,6,5,0,6,8,10,10,10,12,11,,13,11,8,10,11,11,12,12,12,16,17,16,14,9,11,10,14,13,9,14,12,2,11,10,7,9,11,12,10,10,11,10,11,9,10,9,9,7,3,4,7,9,11,10,13,11,10,6,5,10,10,11,13,13,12,13,11,13,11,11,11,12,11,10,9,7,7,10,6,12,13,12,10,12,10,7,6,6,,9,9,8,7,7,5,8,5,8,7,3,2,2,2,1,0,0,11.0,8.0
2022-03-31 13:00:00,1,3,0,3,5,6,8,9,8,10,9,10,11,13,12,8,,8,9,7,9,10,8,10,8,12,11,15,15,12,6,11,12,10,5,7,4,9,10,8,11,12,13,11,11,13,15,13,18,16,13,16,15,14,13,8,5,9,7,10,11,9,11,11,10,9,16,17,16,13,13,10,9,10,6,5,7,7,10,4,9,12,9,14,12,11,10,12,9,8,10,7,9,8,9,,11,10,8,10,10,11,12,14,13,11,7,5,5,4,2,0,0,7.0,10.0
2022-03-31 14:00:00,1,3,0,2,0,3,5,4,6,7,6,6,6,9,10,11,,10,8,8,9,11,15,12,14,13,15,14,12,13,12,11,6,8,0,9,8,8,7,0,8,8,8,11,9,11,11,9,8,8,8,7,4,6,9,7,9,10,10,11,11,9,9,8,6,6,9,0,9,11,12,13,8,11,12,11,7,12,14,13,10,12,10,15,16,13,12,14,13,9,12,9,12,6,12,,11,11,9,9,9,4,8,11,12,10,7,2,3,3,5,0,0,9.0,10.0
2022-03-31 15:00:00,1,3,3,4,5,3,11,12,11,14,15,14,17,16,14,12,,9,11,9,9,11,12,10,9,10,11,10,9,10,10,12,10,9,10,10,10,9,10,10,12,10,17,16,19,19,17,8,8,12,12,10,8,7,8,11,8,9,13,14,12,17,12,14,11,8,10,12,12,13,16,15,6,5,11,10,11,12,16,11,18,18,17,16,18,17,12,9,12,12,9,8,7,19,23,,28,29,21,17,14,8,7,7,6,5,5,5,2,0,0,0,0,8.0,28.0
2022-03-31 16:00:00,0,14,13,14,14,0,9,8,9,10,10,11,12,15,16,14,,9,8,8,10,10,9,8,8,10,12,11,9,10,6,10,11,11,10,9,9,10,12,11,11,10,21,18,15,14,16,13,10,13,8,5,4,3,4,5,17,24,27,29,32,30,18,26,24,20,21,19,15,8,5,6,6,5,11,13,13,6,14,12,15,10,13,19,21,16,20,23,22,19,21,9,22,16,15,,18,14,13,15,0,15,15,15,13,11,6,6,4,5,3,1,0,10.0,16.0
2022-03-31 17:00:00,0,5,0,6,9,11,14,13,14,15,17,20,20,18,18,12,,11,8,11,10,13,14,12,16,16,17,15,15,19,11,20,18,19,13,17,16,19,25,24,22,20,21,18,16,11,18,16,11,13,9,5,5,3,5,6,23,24,25,30,28,28,23,20,17,13,20,19,19,16,17,10,5,6,9,10,6,10,22,19,23,25,24,26,25,19,20,23,20,17,16,17,15,12,16,,15,13,13,14,11,12,10,12,11,6,4,4,3,4,2,1,0,9.0,13.0
2022-03-31 18:00:00,1,9,0,8,3,3,12,12,14,16,15,15,15,22,22,24,,17,17,16,15,19,16,17,21,17,15,22,21,24,23,21,20,18,18,18,22,25,30,32,38,38,37,35,30,25,20,21,19,22,15,10,6,4,4,3,8,12,14,19,21,24,20,18,19,19,19,20,22,16,19,15,11,8,8,11,12,14,16,15,21,22,21,28,29,21,18,19,20,21,22,21,23,18,17,,13,13,13,15,16,11,17,17,18,14,5,4,2,4,2,0,0,20.0,17.0
2022-03-31 19:00:00,0,1,0,3,4,3,8,10,10,11,16,6,17,20,18,13,,10,9,10,9,9,10,9,9,8,2,3,5,7,8,9,0,8,0,9,11,12,8,10,13,15,17,15,14,14,17,15,11,11,9,8,7,6,7,8,9,12,15,18,20,15,16,10,16,17,20,16,16,15,15,11,7,6,5,11,10,10,13,13,13,13,16,15,11,10,12,15,14,16,15,13,15,15,12,,10,8,9,11,0,12,11,11,11,11,5,5,2,4,3,1,0,12.0,10.0
2022-03-31 20:00:00,1,3,0,2,0,2,4,5,5,6,6,5,6,6,8,6,,6,7,10,6,8,8,8,8,6,1,0,0,1,2,0,0,4,0,8,5,11,14,13,16,14,13,14,12,14,14,13,10,9,7,6,4,2,2,5,6,9,9,11,11,9,10,14,13,11,10,9,5,4,3,0,3,2,6,9,8,14,15,14,15,16,15,15,15,15,15,12,17,9,16,17,9,13,10,,8,7,10,8,7,10,8,9,3,7,5,5,2,4,2,0,0,3.0,9.0
2022-03-31 21:00:00,1,3,0,4,1,3,4,4,4,8,9,10,6,8,9,6,,5,6,5,6,6,7,5,6,5,4,4,6,5,0,3,4,5,4,7,6,7,8,9,10,6,8,7,7,6,7,5,6,6,5,4,2,2,3,4,6,9,11,11,12,10,9,11,10,9,8,5,8,3,2,3,4,0,2,5,6,6,10,10,9,11,12,12,14,14,16,13,13,11,10,9,10,8,8,,6,0,8,7,5,5,7,5,8,6,4,1,1,2,1,0,0,5.0,8.0
2022-03-31 22:00:00,0,3,2,6,5,2,7,7,8,10,9,8,9,11,12,11,,1,5,4,5,7,5,5,4,2,3,2,0,0,0,0,4,5,7,10,12,13,14,0,13,11,11,10,11,14,15,10,12,13,10,7,4,3,5,6,10,16,11,13,13,16,15,15,12,11,12,13,11,7,6,5,7,3,0,6,6,6,9,10,10,8,6,10,13,13,14,17,21,19,18,19,22,13,11,,13,14,11,9,9,10,5,1,6,9,3,0,2,3,0,1,0,7.0,11.0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,6,0,0,7,7,6,0,,1,5,0,0,6,5,3,5,1,1,1,0,0,0,0,0,8,10,5,6,12,13,0,14,12,11,9,8,10,9,3,5,2,4,3,1,0,4,5,7,9,9,7,7,6,6,6,7,10,11,5,10,5,7,8,7,9,9,7,10,10,12,9,8,10,11,11,15,13,19,17,7,19,20,7,21,16,17,,16,15,15,12,10,7,9,8,7,5,5,3,2,4,2,2,0,2.0,6.0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-01 04:00:00,2,3,1,3,4,6,14,6,17,9,20,23,15,24,26,28,,34,32,30,32,23,33,30,29,22,33,26,31,24,23,30,24,22,18,14,13,0,12,11,0,9,10,12,11,12,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.0
2022-04-01 05:00:00,0,2,2,2,3,2,6,5,5,3,6,5,5,6,9,8,,8,9,8,7,4,12,14,13,12,8,10,0,3,8,0,21,14,13,11,9,4,2,7,6,3,7,7,6,5,5,8,8,10,9,5,4,3,7,3,2,3,2,4,3,3,5,4,5,3,0,0,3,5,0,6,5,0,2,6,7,6,4,0,3,4,0,4,5,6,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0
2022-04-01 06:00:00,1,1,2,2,3,4,4,6,4,7,6,7,10,11,12,12,,11,15,16,14,15,15,14,15,16,11,9,6,6,6,3,5,5,4,3,1,4,5,0,2,6,5,5,4,4,3,4,5,6,5,4,4,0,9,7,1,1,1,2,5,6,2,5,6,5,5,6,8,11,12,0,8,7,5,7,5,3,3,0,4,3,0,1,6,5,7,6,6,5,6,2,1,4,5,,8,3,2,0,0,0,0,2,4,1,1,1,0,0,0,0,0,9.0,4.0
2022-04-01 07:00:00,1,3,4,6,17,18,11,7,5,9,12,16,18,16,19,19,,24,23,18,18,18,17,16,16,16,13,12,11,12,8,5,11,9,2,7,6,5,5,6,8,9,16,32,32,19,18,14,17,19,21,14,9,7,10,9,2,3,5,10,11,9,10,11,9,12,15,16,19,30,39,33,13,13,11,9,8,9,12,11,10,7,8,6,5,3,6,7,6,5,6,4,5,5,6,,9,16,7,6,4,4,5,6,0,4,3,4,5,4,2,0,0,21.0,8.0
2022-04-01 08:00:00,3,5,7,6,8,9,14,21,20,23,19,19,22,20,19,18,,20,24,19,19,17,17,16,20,23,22,19,19,20,11,7,9,16,15,13,13,5,9,7,9,7,17,22,25,24,16,19,20,22,23,18,15,13,16,15,5,11,12,14,19,19,17,16,14,17,20,20,28,34,34,31,23,20,20,15,11,7,10,8,0,7,6,7,6,6,7,9,9,9,12,11,9,5,6,,11,14,15,13,12,12,11,8,7,6,3,4,3,4,2,0,0,16.0,7.0
2022-04-01 09:00:00,0,3,4,5,6,0,7,10,11,14,15,14,14,14,18,15,,15,16,14,20,20,20,17,18,15,15,13,14,13,0,9,10,9,8,8,8,5,5,4,5,8,10,11,11,11,13,10,12,19,16,11,8,5,11,10,3,7,8,13,5,8,9,8,15,13,16,17,20,23,22,20,12,11,9,9,9,4,9,5,5,6,8,9,8,7,11,11,10,9,10,8,9,7,8,,10,10,9,8,9,7,8,7,0,6,3,4,5,4,3,0,0,16.0,11.0
2022-04-01 10:00:00,0,3,2,4,4,3,6,7,9,9,7,5,7,8,13,13,,11,13,12,13,14,14,14,14,13,18,19,19,18,17,14,15,13,12,12,7,6,5,2,4,4,6,8,6,8,6,8,10,11,9,8,8,5,0,7,7,7,8,11,13,16,12,12,11,10,13,5,12,13,15,15,14,9,10,11,11,6,12,11,13,12,12,9,12,11,10,9,8,6,6,4,5,5,5,,12,11,11,6,8,12,13,11,0,8,3,4,0,5,4,0,0,11.0,9.0
2022-04-01 11:00:00,2,4,2,3,4,0,4,4,5,7,8,8,8,11,13,12,,12,14,10,13,12,15,12,13,14,14,15,16,16,6,15,7,14,0,12,9,7,6,0,8,6,7,8,10,8,9,9,11,15,13,11,8,7,8,4,4,6,9,10,14,14,15,14,12,10,14,9,14,19,19,19,15,11,10,11,10,11,12,6,11,11,9,10,20,17,9,9,9,7,10,11,6,8,6,,5,8,10,11,3,12,12,10,7,6,3,3,4,3,2,0,0,8.0,6.0
2022-04-01 12:00:00,0,2,3,2,6,4,6,7,8,6,8,8,8,9,9,10,,10,12,12,12,13,7,11,13,14,21,24,11,18,10,17,8,16,17,14,12,8,11,12,10,9,11,12,6,9,9,7,8,11,10,6,4,6,5,6,2,5,9,14,13,8,8,7,7,6,11,11,11,14,15,16,8,5,12,10,11,11,12,10,9,8,7,8,19,9,17,17,15,13,13,10,11,12,7,,7,7,10,10,9,6,6,6,7,5,3,2,1,4,3,1,0,9.0,8.0
2022-04-01 13:00:00,1,3,1,2,3,4,7,6,6,8,10,11,13,12,12,11,,10,9,12,13,15,16,17,16,18,16,13,11,11,6,4,10,9,7,8,8,7,8,6,6,7,11,13,12,11,14,13,15,17,13,11,9,5,7,7,8,9,11,15,13,13,14,10,14,12,12,9,11,11,10,9,7,8,10,14,15,13,12,13,15,15,14,22,20,15,12,11,12,11,9,8,7,5,8,,9,6,11,13,12,8,8,5,7,3,5,5,4,1,1,1,0,11.0,8.0
2022-04-01 14:00:00,1,4,4,6,5,0,8,11,13,12,11,13,14,18,11,13,,13,14,10,16,17,19,13,16,16,15,13,10,16,17,8,13,9,10,9,9,9,12,10,13,11,11,13,8,7,9,13,15,17,7,8,7,2,0,0,0,3,6,8,9,11,13,19,18,15,14,13,16,12,12,11,8,6,11,12,8,8,13,8,5,13,13,12,14,13,11,12,14,14,13,11,9,9,8,,11,12,13,14,12,12,11,10,9,5,8,4,4,4,3,1,0,11.0,11.0
2022-04-01 15:00:00,1,2,2,5,5,4,16,13,12,16,15,16,18,14,20,15,,11,13,13,14,13,15,15,19,19,20,12,13,13,14,0,15,16,0,17,15,14,15,8,14,16,22,23,25,14,20,18,20,18,17,12,9,5,11,0,0,15,14,21,22,25,18,16,14,14,15,12,17,13,8,9,6,9,10,12,11,12,13,13,11,15,14,18,20,17,18,21,19,19,17,16,14,15,15,,16,14,12,12,10,9,10,9,4,9,4,5,3,1,2,0,0,11.0,16.0
2022-04-01 16:00:00,1,5,4,6,2,7,10,11,13,13,13,15,13,17,17,17,,9,9,8,12,11,11,8,9,14,14,19,19,16,0,8,13,17,16,15,12,13,11,8,11,11,20,20,20,27,22,20,14,12,11,10,12,7,0,0,0,15,16,16,21,20,18,15,14,13,16,8,13,11,11,9,4,5,11,15,15,5,22,12,22,18,17,21,20,18,18,19,20,17,21,23,19,15,12,,14,13,11,7,4,6,5,7,6,5,5,6,5,1,2,0,0,13.0,13.0
2022-04-01 17:00:00,0,4,2,4,4,0,9,10,9,12,13,11,16,13,11,10,,12,13,12,17,20,20,17,17,17,21,23,23,20,8,19,16,16,15,17,18,22,23,23,24,26,26,15,20,14,17,13,12,21,16,9,12,10,0,0,0,14,21,25,24,20,16,16,14,16,24,23,18,16,17,14,7,9,12,14,13,15,19,19,20,21,20,28,25,20,18,22,23,21,19,15,15,14,15,,16,16,19,18,16,14,15,14,11,8,4,2,1,1,0,0,0,12.0,17.0
2022-04-01 18:00:00,0,3,4,7,8,6,9,8,10,10,10,10,12,12,12,10,,13,16,11,10,8,8,10,10,11,9,11,8,12,11,12,6,12,11,15,26,27,30,32,39,35,23,26,27,28,33,25,22,23,17,10,8,4,0,0,0,13,16,15,17,23,19,17,16,13,25,23,19,19,17,18,10,10,15,15,18,18,24,21,26,30,30,36,36,30,24,25,29,18,26,19,24,22,21,,24,19,21,21,20,15,17,16,15,13,7,4,3,4,2,1,0,11.0,23.0
2022-04-01 19:00:00,1,3,5,6,6,4,12,7,10,10,8,8,9,13,12,10,,11,12,11,9,16,11,13,13,11,10,12,8,7,8,10,0,8,8,9,8,14,19,22,30,22,27,32,26,13,11,10,8,8,7,6,5,5,0,0,0,10,9,10,11,12,14,13,15,11,18,16,13,11,10,12,10,9,10,10,10,11,11,15,13,15,15,15,15,14,13,16,19,20,16,15,15,13,13,,18,18,16,15,17,15,12,9,11,9,8,5,4,6,4,3,0,9.0,15.0
2022-04-01 20:00:00,0,3,4,4,5,3,6,7,3,2,7,9,10,12,14,7,,6,4,6,8,11,5,9,11,12,9,3,0,5,0,6,4,5,6,9,11,5,6,7,10,10,12,8,8,6,6,6,6,2,4,5,3,0,0,0,0,7,8,10,11,9,9,10,15,13,20,16,11,8,5,7,4,3,2,10,11,7,13,8,10,11,11,17,14,12,17,11,16,7,15,12,12,11,8,,7,3,8,7,8,6,7,5,6,5,2,0,0,2,0,1,0,2.0,8.0
2022-04-01 21:00:00,0,0,0,1,0,0,6,7,8,10,8,10,11,9,7,5,,4,5,3,4,6,4,3,0,3,3,4,9,10,5,3,9,6,9,12,12,14,6,14,20,14,13,10,9,8,9,8,4,3,5,4,1,7,0,0,0,5,8,9,8,9,8,6,7,8,16,13,9,5,4,4,3,2,1,7,8,2,10,7,6,8,14,12,10,11,16,16,17,10,17,13,11,10,9,,6,11,11,10,6,9,7,7,6,5,2,3,0,1,1,0,0,3.0,12.0
2022-04-01 22:00:00,0,0,0,2,0,0,6,8,5,9,5,8,2,10,15,9,,2,4,5,5,4,3,3,3,1,4,5,4,1,0,5,4,5,5,7,7,8,10,8,11,11,15,15,14,13,11,10,10,7,9,6,4,4,0,0,0,9,10,10,11,10,10,21,23,22,27,25,20,9,8,7,4,4,0,5,6,4,6,7,0,6,7,11,11,9,10,10,13,14,12,14,11,12,12,,14,12,14,14,8,12,9,5,4,3,4,3,2,1,0,0,0,6.0,13.0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,3,4,5,5,6,5,0,,2,2,2,3,5,4,2,2,2,0,0,0,0,0,3,0,3,5,7,8,9,10,4,13,6,11,8,7,8,8,7,9,7,6,6,6,4,0,0,0,7,6,6,4,12,9,8,6,7,9,4,5,9,5,10,7,6,5,5,8,3,7,7,9,9,0,10,9,8,9,10,8,12,12,12,11,10,8,,12,5,9,4,8,8,7,7,5,5,3,3,3,1,0,0,0,3.0,10.0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
